"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","first_yes_date","yeartype","dop","year","ind_phen_year","series_yrs"
6093,34.115894,-118.760101,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40042,355,"Individuals on land (rock/log)",2022,2,11,42,2459622,NA,"40042_Individuals on land (rock/log)","Adults observed","CA",2022-02-11,"calendar",42,2022,"40042_Individuals on land (rock/log)_2022",9
6094,34.116138,-118.760071,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40672,355,"Individuals on land (rock/log)",2022,2,11,42,2459622,NA,"40672_Individuals on land (rock/log)","Adults observed","CA",2022-02-11,"calendar",42,2022,"40672_Individuals on land (rock/log)_2022",9
6095,34.116432,-118.759659,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40687,355,"Individuals on land (rock/log)",2022,1,6,6,2459586,NA,"40687_Individuals on land (rock/log)","Adults observed","CA",2022-01-06,"calendar",6,2022,"40687_Individuals on land (rock/log)_2022",11
6097,34.116222,-118.758591,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40704,355,"Individuals on land (rock/log)",2022,2,18,49,2459629,NA,"40704_Individuals on land (rock/log)","Adults observed","CA",2022-02-18,"calendar",49,2022,"40704_Individuals on land (rock/log)_2022",10
6099,34.119007,-118.760071,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40734,355,"Individuals on land (rock/log)",2022,5,4,124,2459704,27,"40734_Individuals on land (rock/log)","Adults observed","CA",2022-05-04,"calendar",124,2022,"40734_Individuals on land (rock/log)_2022",11
6151,34.039394,-118.814392,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40984,355,"Individuals on land (rock/log)",2022,11,11,315,2459895,98,"40984_Individuals on land (rock/log)","Adults observed","CA",2022-11-11,"calendar",315,2022,"40984_Individuals on land (rock/log)_2022",10
16454,41.667408,-73.895546,234,"Lithobates","sylvaticus","wood frog","Animalia",64467,276,"Vocalizing",2022,3,16,75,2459655,NA,"64467_Vocalizing","Calls or songs","NY",2022-03-16,"calendar",75,2022,"64467_Vocalizing_2022",10
17414,42.936153,-73.433449,230,"Anaxyrus","americanus","American toad","Animalia",66938,276,"Vocalizing",2022,5,13,133,2459713,2,"66938_Vocalizing","Calls or songs","NY",2022-05-13,"calendar",133,2022,"66938_Vocalizing_2022",9
17562,41.78577,-73.731003,280,"Chrysemys","picta","painted turtle","Animalia",72787,356,"Individuals in water (rock/log)",2022,3,17,76,2459656,NA,"72787_Individuals in water (rock/log)","Adults observed","NY",2022-03-17,"calendar",76,2022,"72787_Individuals in water (rock/log)_2022",12
17414,42.936153,-73.433449,338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2022,4,14,104,2459684,4,"86969_Vocalizing","Calls or songs","NY",2022-04-14,"calendar",104,2022,"86969_Vocalizing_2022",11
20638,42.504253,-72.332031,337,"Pseudacris","crucifer","spring peeper","Animalia",87883,276,"Vocalizing",2022,3,25,84,2459664,2,"87883_Vocalizing","Calls or songs","MA",2022-03-25,"calendar",84,2022,"87883_Vocalizing_2022",9
20641,42.448792,-72.346481,234,"Lithobates","sylvaticus","wood frog","Animalia",87896,276,"Vocalizing",2022,3,18,77,2459657,NA,"87896_Vocalizing","Calls or songs","MA",2022-03-18,"calendar",77,2022,"87896_Vocalizing_2022",10
20641,42.448792,-72.346481,337,"Pseudacris","crucifer","spring peeper","Animalia",87897,276,"Vocalizing",2022,3,18,77,2459657,NA,"87897_Vocalizing","Calls or songs","MA",2022-03-18,"calendar",77,2022,"87897_Vocalizing_2022",10
20789,43.899441,-69.95787,234,"Lithobates","sylvaticus","wood frog","Animalia",88640,276,"Vocalizing",2022,4,10,100,2459680,28,"88640_Vocalizing","Calls or songs","ME",2022-04-10,"calendar",100,2022,"88640_Vocalizing_2022",10
20641,42.448792,-72.346481,338,"Dryophytes","versicolor","gray treefrog","Animalia",91174,276,"Vocalizing",2022,5,13,133,2459713,6,"91174_Vocalizing","Calls or songs","MA",2022-05-13,"calendar",133,2022,"91174_Vocalizing_2022",10
20641,42.448792,-72.346481,307,"Lithobates","clamitans","green frog","Animalia",91175,276,"Vocalizing",2022,6,3,154,2459734,6,"91175_Vocalizing","Calls or songs","MA",2022-06-03,"calendar",154,2022,"91175_Vocalizing_2022",11
5260,42.454987,-72.345177,338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2022,5,11,131,2459711,4,"91177_Vocalizing","Calls or songs","MA",2022-05-11,"calendar",131,2022,"91177_Vocalizing_2022",10
5262,42.442348,-72.346504,337,"Pseudacris","crucifer","spring peeper","Animalia",91207,276,"Vocalizing",2022,4,2,92,2459672,4,"91207_Vocalizing","Calls or songs","MA",2022-04-02,"calendar",92,2022,"91207_Vocalizing_2022",9
21168,42.418087,-72.345901,307,"Lithobates","clamitans","green frog","Animalia",91214,276,"Vocalizing",2022,5,28,148,2459728,21,"91214_Vocalizing","Calls or songs","MA",2022-05-28,"calendar",148,2022,"91214_Vocalizing_2022",11
17414,42.936153,-73.433449,337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2022,4,5,95,2459675,5,"103212_Vocalizing","Calls or songs","NY",2022-04-05,"calendar",95,2022,"103212_Vocalizing_2022",10
16876,41.745537,-74.119392,337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2022,3,21,80,2459660,7,"103455_Vocalizing","Calls or songs","NY",2022-03-21,"calendar",80,2022,"103455_Vocalizing_2022",11
16876,41.745537,-74.119392,234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2022,3,21,80,2459660,7,"103456_Vocalizing","Calls or songs","NY",2022-03-21,"calendar",80,2022,"103456_Vocalizing_2022",10
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2022,3,22,81,2459661,1,"103457_Individuals in water (rock/log)","Adults observed","NY",2022-03-22,"calendar",81,2022,"103457_Individuals in water (rock/log)_2022",11
25568,45.140465,-93.312943,230,"Anaxyrus","americanus","American toad","Animalia",123973,274,"Adults on land",2022,5,1,121,2459701,5,"123973_Adults on land","Adults observed","MN",2022-05-01,"calendar",121,2022,"123973_Adults on land_2022",9
23815,42.755417,-75.666634,234,"Lithobates","sylvaticus","wood frog","Animalia",132912,275,"Adults in water",2022,3,25,84,2459664,NA,"132912_Adults in water","Adults observed","NY",2022-03-25,"calendar",84,2022,"132912_Adults in water_2022",9
23815,42.755417,-75.666634,234,"Lithobates","sylvaticus","wood frog","Animalia",132912,276,"Vocalizing",2022,3,25,84,2459664,NA,"132912_Vocalizing","Calls or songs","NY",2022-03-25,"calendar",84,2022,"132912_Vocalizing_2022",9
22613,32.33926,-110.981728,1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2022,3,15,74,2459654,7,"136798_Individuals on land (rock/log)","Adults observed","AZ",2022-03-15,"calendar",74,2022,"136798_Individuals on land (rock/log)_2022",9
22613,32.33926,-110.981728,1395,"Callisaurus","draconoides","zebra-tailed lizard","Animalia",136799,355,"Individuals on land (rock/log)",2022,3,15,74,2459654,7,"136799_Individuals on land (rock/log)","Adults observed","AZ",2022-03-15,"calendar",74,2022,"136799_Individuals on land (rock/log)_2022",9
22613,32.33926,-110.981728,1395,"Callisaurus","draconoides","zebra-tailed lizard","Animalia",136799,441,"Young individuals (hatched from eggs)",2022,8,16,228,2459808,7,"136799_Young individuals (hatched from eggs)","Young observed","AZ",2022-08-16,"calendar",228,2022,"136799_Young individuals (hatched from eggs)_2022",9
22613,32.33926,-110.981728,423,"Aspidoscelis","tigris","western whiptail","Animalia",136800,355,"Individuals on land (rock/log)",2022,4,5,95,2459675,6,"136800_Individuals on land (rock/log)","Adults observed","AZ",2022-04-05,"calendar",95,2022,"136800_Individuals on land (rock/log)_2022",9
22613,32.33926,-110.981728,423,"Aspidoscelis","tigris","western whiptail","Animalia",136800,441,"Young individuals (hatched from eggs)",2022,9,6,249,2459829,7,"136800_Young individuals (hatched from eggs)","Young observed","AZ",2022-09-06,"calendar",249,2022,"136800_Young individuals (hatched from eggs)_2022",9
5260,42.454987,-72.345177,230,"Anaxyrus","americanus","American toad","Animalia",138603,276,"Vocalizing",2022,5,12,132,2459712,5,"138603_Vocalizing","Calls or songs","MA",2022-05-12,"calendar",132,2022,"138603_Vocalizing_2022",9
1447,42.176537,-85.892448,337,"Pseudacris","crucifer","spring peeper","Animalia",11253,276,"Vocalizing",2023,3,29,88,2460033,10,"11253_Vocalizing","Calls or songs","MI",2023-03-29,"calendar",88,2023,"11253_Vocalizing_2023",10
5260,42.454987,-72.345177,307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2023,5,12,132,2460077,5,"12257_Vocalizing","Calls or songs","MA",2023-05-12,"calendar",132,2023,"12257_Vocalizing_2023",11
5260,42.454987,-72.345177,337,"Pseudacris","crucifer","spring peeper","Animalia",12258,276,"Vocalizing",2023,4,1,91,2460036,2,"12258_Vocalizing","Calls or songs","MA",2023-04-01,"calendar",91,2023,"12258_Vocalizing_2023",12
5260,42.454987,-72.345177,346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2023,4,13,103,2460048,1,"12259_Vocalizing","Calls or songs","MA",2023-04-13,"calendar",103,2023,"12259_Vocalizing_2023",11
5260,42.454987,-72.345177,348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2023,5,29,149,2460094,2,"12260_Vocalizing","Calls or songs","MA",2023-05-29,"calendar",149,2023,"12260_Vocalizing_2023",11
6362,43.012966,-73.649918,307,"Lithobates","clamitans","green frog","Animalia",17986,275,"Adults in water",2023,7,17,198,2460143,25,"17986_Adults in water","Adults observed","NY",2023-07-17,"calendar",198,2023,"17986_Adults in water_2023",10
6362,43.012966,-73.649918,307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2023,7,5,186,2460131,13,"17986_Vocalizing","Calls or songs","NY",2023-07-05,"calendar",186,2023,"17986_Vocalizing_2023",15
8496,46.328629,-96.061256,421,"Thamnophis","sirtalis","common gartersnake","Animalia",25782,355,"Individuals on land (rock/log)",2023,5,29,149,2460094,6,"25782_Individuals on land (rock/log)","Adults observed","MN",2023-05-29,"calendar",149,2023,"25782_Individuals on land (rock/log)_2023",14
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2023,5,8,128,2460073,NA,"38841_Adults on land","Adults observed","MI",2023-05-08,"calendar",128,2023,"38841_Adults on land_2023",12
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2023,5,10,130,2460075,1,"38841_Vocalizing","Calls or songs","MI",2023-05-10,"calendar",130,2023,"38841_Vocalizing_2023",13
10145,42.602543,-83.250992,307,"Lithobates","clamitans","green frog","Animalia",38902,274,"Adults on land",2023,9,3,246,2460191,1,"38902_Adults on land","Adults observed","MI",2023-09-03,"calendar",246,2023,"38902_Adults on land_2023",9
10145,42.602543,-83.250992,280,"Chrysemys","picta","painted turtle","Animalia",38933,355,"Individuals on land (rock/log)",2023,4,9,99,2460044,1,"38933_Individuals on land (rock/log)","Adults observed","MI",2023-04-09,"calendar",99,2023,"38933_Individuals on land (rock/log)_2023",9
10145,42.602543,-83.250992,280,"Chrysemys","picta","painted turtle","Animalia",38933,356,"Individuals in water (rock/log)",2023,4,9,99,2460044,1,"38933_Individuals in water (rock/log)","Adults observed","MI",2023-04-09,"calendar",99,2023,"38933_Individuals in water (rock/log)_2023",11
6081,34.0312,-118.811821,427,"Sceloporus","occidentalis","western fence lizard","Animalia",39781,355,"Individuals on land (rock/log)",2023,6,22,173,2460118,42,"39781_Individuals on land (rock/log)","Adults observed","CA",2023-06-22,"calendar",173,2023,"39781_Individuals on land (rock/log)_2023",10
6092,34.115868,-118.758972,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40027,355,"Individuals on land (rock/log)",2023,6,1,152,2460097,21,"40027_Individuals on land (rock/log)","Adults observed","CA",2023-06-01,"calendar",152,2023,"40027_Individuals on land (rock/log)_2023",12
6094,34.116138,-118.760071,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40672,355,"Individuals on land (rock/log)",2023,4,6,96,2460041,NA,"40672_Individuals on land (rock/log)","Adults observed","CA",2023-04-06,"calendar",96,2023,"40672_Individuals on land (rock/log)_2023",9
6095,34.116432,-118.759659,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40687,355,"Individuals on land (rock/log)",2023,4,27,117,2460062,NA,"40687_Individuals on land (rock/log)","Adults observed","CA",2023-04-27,"calendar",117,2023,"40687_Individuals on land (rock/log)_2023",11
6097,34.116222,-118.758591,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40704,355,"Individuals on land (rock/log)",2023,5,11,131,2460076,35,"40704_Individuals on land (rock/log)","Adults observed","CA",2023-05-11,"calendar",131,2023,"40704_Individuals on land (rock/log)_2023",10
6099,34.119007,-118.760071,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40734,355,"Individuals on land (rock/log)",2023,5,25,145,2460090,NA,"40734_Individuals on land (rock/log)","Adults observed","CA",2023-05-25,"calendar",145,2023,"40734_Individuals on land (rock/log)_2023",11
8496,46.328629,-96.061256,233,"Lithobates","pipiens","northern leopard frog","Animalia",42887,274,"Adults on land",2023,7,24,205,2460150,24,"42887_Adults on land","Adults observed","MN",2023-07-24,"calendar",205,2023,"42887_Adults on land_2023",10
16454,41.667408,-73.895546,337,"Pseudacris","crucifer","spring peeper","Animalia",64466,276,"Vocalizing",2023,3,21,80,2460025,NA,"64466_Vocalizing","Calls or songs","NY",2023-03-21,"calendar",80,2023,"64466_Vocalizing_2023",10
16454,41.667408,-73.895546,234,"Lithobates","sylvaticus","wood frog","Animalia",64467,276,"Vocalizing",2023,3,21,80,2460025,NA,"64467_Vocalizing","Calls or songs","NY",2023-03-21,"calendar",80,2023,"64467_Vocalizing_2023",10
17562,41.78577,-73.731003,280,"Chrysemys","picta","painted turtle","Animalia",72787,356,"Individuals in water (rock/log)",2023,3,24,83,2460028,NA,"72787_Individuals in water (rock/log)","Adults observed","NY",2023-03-24,"calendar",83,2023,"72787_Individuals in water (rock/log)_2023",12
17414,42.936153,-73.433449,338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2023,4,15,105,2460050,2,"86969_Vocalizing","Calls or songs","NY",2023-04-15,"calendar",105,2023,"86969_Vocalizing_2023",11
20638,42.504253,-72.332031,337,"Pseudacris","crucifer","spring peeper","Animalia",87883,276,"Vocalizing",2023,4,13,103,2460048,5,"87883_Vocalizing","Calls or songs","MA",2023-04-13,"calendar",103,2023,"87883_Vocalizing_2023",9
20641,42.448792,-72.346481,234,"Lithobates","sylvaticus","wood frog","Animalia",87896,276,"Vocalizing",2023,4,1,91,2460036,1,"87896_Vocalizing","Calls or songs","MA",2023-04-01,"calendar",91,2023,"87896_Vocalizing_2023",10
20641,42.448792,-72.346481,337,"Pseudacris","crucifer","spring peeper","Animalia",87897,276,"Vocalizing",2023,3,30,89,2460034,5,"87897_Vocalizing","Calls or songs","MA",2023-03-30,"calendar",89,2023,"87897_Vocalizing_2023",10
20789,43.899441,-69.95787,234,"Lithobates","sylvaticus","wood frog","Animalia",88640,276,"Vocalizing",2023,4,12,102,2460047,3,"88640_Vocalizing","Calls or songs","ME",2023-04-12,"calendar",102,2023,"88640_Vocalizing_2023",10
20641,42.448792,-72.346481,338,"Dryophytes","versicolor","gray treefrog","Animalia",91174,276,"Vocalizing",2023,5,7,127,2460072,4,"91174_Vocalizing","Calls or songs","MA",2023-05-07,"calendar",127,2023,"91174_Vocalizing_2023",10
20641,42.448792,-72.346481,307,"Lithobates","clamitans","green frog","Animalia",91175,276,"Vocalizing",2023,5,2,122,2460067,7,"91175_Vocalizing","Calls or songs","MA",2023-05-02,"calendar",122,2023,"91175_Vocalizing_2023",11
5260,42.454987,-72.345177,338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2023,4,14,104,2460049,1,"91177_Vocalizing","Calls or songs","MA",2023-04-14,"calendar",104,2023,"91177_Vocalizing_2023",10
5262,42.442348,-72.346504,337,"Pseudacris","crucifer","spring peeper","Animalia",91207,276,"Vocalizing",2023,4,13,103,2460048,5,"91207_Vocalizing","Calls or songs","MA",2023-04-13,"calendar",103,2023,"91207_Vocalizing_2023",9
21168,42.418087,-72.345901,307,"Lithobates","clamitans","green frog","Animalia",91214,276,"Vocalizing",2023,6,17,168,2460113,49,"91214_Vocalizing","Calls or songs","MA",2023-06-17,"calendar",168,2023,"91214_Vocalizing_2023",11
17414,42.936153,-73.433449,337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2023,3,31,90,2460035,3,"103212_Vocalizing","Calls or songs","NY",2023-03-31,"calendar",90,2023,"103212_Vocalizing_2023",10
16876,41.745537,-74.119392,337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2023,3,27,86,2460031,4,"103455_Vocalizing","Calls or songs","NY",2023-03-27,"calendar",86,2023,"103455_Vocalizing_2023",11
16876,41.745537,-74.119392,234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2023,3,20,79,2460024,4,"103456_Vocalizing","Calls or songs","NY",2023-03-20,"calendar",79,2023,"103456_Vocalizing_2023",10
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2023,3,29,88,2460033,2,"103457_Individuals on land (rock/log)","Adults observed","NY",2023-03-29,"calendar",88,2023,"103457_Individuals on land (rock/log)_2023",10
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2023,3,27,86,2460031,4,"103457_Individuals in water (rock/log)","Adults observed","NY",2023-03-27,"calendar",86,2023,"103457_Individuals in water (rock/log)_2023",11
25568,45.140465,-93.312943,230,"Anaxyrus","americanus","American toad","Animalia",123973,274,"Adults on land",2023,6,2,153,2460098,4,"123973_Adults on land","Adults observed","MN",2023-06-02,"calendar",153,2023,"123973_Adults on land_2023",9
23815,42.755417,-75.666634,234,"Lithobates","sylvaticus","wood frog","Animalia",132912,275,"Adults in water",2023,4,4,94,2460039,1,"132912_Adults in water","Adults observed","NY",2023-04-04,"calendar",94,2023,"132912_Adults in water_2023",9
23815,42.755417,-75.666634,234,"Lithobates","sylvaticus","wood frog","Animalia",132912,276,"Vocalizing",2023,4,4,94,2460039,1,"132912_Vocalizing","Calls or songs","NY",2023-04-04,"calendar",94,2023,"132912_Vocalizing_2023",9
22613,32.33926,-110.981728,1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2023,3,28,87,2460032,7,"136798_Individuals on land (rock/log)","Adults observed","AZ",2023-03-28,"calendar",87,2023,"136798_Individuals on land (rock/log)_2023",9
22613,32.33926,-110.981728,1395,"Callisaurus","draconoides","zebra-tailed lizard","Animalia",136799,355,"Individuals on land (rock/log)",2023,3,14,73,2460018,7,"136799_Individuals on land (rock/log)","Adults observed","AZ",2023-03-14,"calendar",73,2023,"136799_Individuals on land (rock/log)_2023",9
22613,32.33926,-110.981728,1395,"Callisaurus","draconoides","zebra-tailed lizard","Animalia",136799,441,"Young individuals (hatched from eggs)",2023,4,11,101,2460046,7,"136799_Young individuals (hatched from eggs)","Young observed","AZ",2023-04-11,"calendar",101,2023,"136799_Young individuals (hatched from eggs)_2023",9
22613,32.33926,-110.981728,423,"Aspidoscelis","tigris","western whiptail","Animalia",136800,355,"Individuals on land (rock/log)",2023,4,4,94,2460039,7,"136800_Individuals on land (rock/log)","Adults observed","AZ",2023-04-04,"calendar",94,2023,"136800_Individuals on land (rock/log)_2023",9
22613,32.33926,-110.981728,423,"Aspidoscelis","tigris","western whiptail","Animalia",136800,441,"Young individuals (hatched from eggs)",2023,4,11,101,2460046,7,"136800_Young individuals (hatched from eggs)","Young observed","AZ",2023-04-11,"calendar",101,2023,"136800_Young individuals (hatched from eggs)_2023",9
5260,42.454987,-72.345177,230,"Anaxyrus","americanus","American toad","Animalia",138603,276,"Vocalizing",2023,4,13,103,2460048,20,"138603_Vocalizing","Calls or songs","MA",2023-04-13,"calendar",103,2023,"138603_Vocalizing_2023",9
5260,42.454987,-72.345177,307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2024,5,8,129,2460439,1,"12257_Vocalizing","Calls or songs","MA",2024-05-08,"calendar",129,2024,"12257_Vocalizing_2024",11
5260,42.454987,-72.345177,337,"Pseudacris","crucifer","spring peeper","Animalia",12258,276,"Vocalizing",2024,3,14,74,2460384,1,"12258_Vocalizing","Calls or songs","MA",2024-03-14,"calendar",74,2024,"12258_Vocalizing_2024",12
5260,42.454987,-72.345177,346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2024,4,12,103,2460413,3,"12259_Vocalizing","Calls or songs","MA",2024-04-12,"calendar",103,2024,"12259_Vocalizing_2024",11
5260,42.454987,-72.345177,348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2024,5,11,132,2460442,4,"12260_Vocalizing","Calls or songs","MA",2024-05-11,"calendar",132,2024,"12260_Vocalizing_2024",11
6362,43.012966,-73.649918,307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2024,5,1,122,2460432,9,"17986_Vocalizing","Calls or songs","NY",2024-05-01,"calendar",122,2024,"17986_Vocalizing_2024",15
8496,46.328629,-96.061256,421,"Thamnophis","sirtalis","common gartersnake","Animalia",25782,355,"Individuals on land (rock/log)",2024,4,21,112,2460422,NA,"25782_Individuals on land (rock/log)","Adults observed","MN",2024-04-21,"calendar",112,2024,"25782_Individuals on land (rock/log)_2024",14
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2024,8,23,236,2460546,1,"38841_Adults on land","Adults observed","MI",2024-08-23,"calendar",236,2024,"38841_Adults on land_2024",12
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2024,4,28,119,2460429,1,"38841_Vocalizing","Calls or songs","MI",2024-04-28,"calendar",119,2024,"38841_Vocalizing_2024",13
10145,42.602543,-83.250992,280,"Chrysemys","picta","painted turtle","Animalia",38933,356,"Individuals in water (rock/log)",2024,6,9,161,2460471,2,"38933_Individuals in water (rock/log)","Adults observed","MI",2024-06-09,"calendar",161,2024,"38933_Individuals in water (rock/log)_2024",11
6092,34.115868,-118.758972,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40027,355,"Individuals on land (rock/log)",2024,4,11,102,2460412,13,"40027_Individuals on land (rock/log)","Adults observed","CA",2024-04-11,"calendar",102,2024,"40027_Individuals on land (rock/log)_2024",12
6095,34.116432,-118.759659,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40687,355,"Individuals on land (rock/log)",2024,4,11,102,2460412,NA,"40687_Individuals on land (rock/log)","Adults observed","CA",2024-04-11,"calendar",102,2024,"40687_Individuals on land (rock/log)_2024",11
6097,34.116222,-118.758591,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40704,355,"Individuals on land (rock/log)",2024,3,29,89,2460399,NA,"40704_Individuals on land (rock/log)","Adults observed","CA",2024-03-29,"calendar",89,2024,"40704_Individuals on land (rock/log)_2024",10
6099,34.119007,-118.760071,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40734,355,"Individuals on land (rock/log)",2024,4,11,102,2460412,NA,"40734_Individuals on land (rock/log)","Adults observed","CA",2024-04-11,"calendar",102,2024,"40734_Individuals on land (rock/log)_2024",11
6151,34.039394,-118.814392,427,"Sceloporus","occidentalis","western fence lizard","Animalia",40984,355,"Individuals on land (rock/log)",2024,3,29,89,2460399,NA,"40984_Individuals on land (rock/log)","Adults observed","CA",2024-03-29,"calendar",89,2024,"40984_Individuals on land (rock/log)_2024",10
17562,41.78577,-73.731003,280,"Chrysemys","picta","painted turtle","Animalia",72787,356,"Individuals in water (rock/log)",2024,2,9,40,2460350,2,"72787_Individuals in water (rock/log)","Adults observed","NY",2024-02-09,"calendar",40,2024,"72787_Individuals in water (rock/log)_2024",12
17414,42.936153,-73.433449,338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2024,5,1,122,2460432,1,"86969_Vocalizing","Calls or songs","NY",2024-05-01,"calendar",122,2024,"86969_Vocalizing_2024",11
20638,42.504253,-72.332031,337,"Pseudacris","crucifer","spring peeper","Animalia",87883,276,"Vocalizing",2024,4,1,92,2460402,10,"87883_Vocalizing","Calls or songs","MA",2024-04-01,"calendar",92,2024,"87883_Vocalizing_2024",9
20641,42.448792,-72.346481,234,"Lithobates","sylvaticus","wood frog","Animalia",87896,276,"Vocalizing",2024,3,14,74,2460384,1,"87896_Vocalizing","Calls or songs","MA",2024-03-14,"calendar",74,2024,"87896_Vocalizing_2024",10
20641,42.448792,-72.346481,337,"Pseudacris","crucifer","spring peeper","Animalia",87897,276,"Vocalizing",2024,3,13,73,2460383,NA,"87897_Vocalizing","Calls or songs","MA",2024-03-13,"calendar",73,2024,"87897_Vocalizing_2024",10
20789,43.899441,-69.95787,234,"Lithobates","sylvaticus","wood frog","Animalia",88640,276,"Vocalizing",2024,4,8,99,2460409,NA,"88640_Vocalizing","Calls or songs","ME",2024-04-08,"calendar",99,2024,"88640_Vocalizing_2024",10
20641,42.448792,-72.346481,338,"Dryophytes","versicolor","gray treefrog","Animalia",91174,276,"Vocalizing",2024,5,8,129,2460439,11,"91174_Vocalizing","Calls or songs","MA",2024-05-08,"calendar",129,2024,"91174_Vocalizing_2024",10
20641,42.448792,-72.346481,307,"Lithobates","clamitans","green frog","Animalia",91175,276,"Vocalizing",2024,5,18,139,2460449,10,"91175_Vocalizing","Calls or songs","MA",2024-05-18,"calendar",139,2024,"91175_Vocalizing_2024",11
5260,42.454987,-72.345177,338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2024,4,26,117,2460427,14,"91177_Vocalizing","Calls or songs","MA",2024-04-26,"calendar",117,2024,"91177_Vocalizing_2024",10
5262,42.442348,-72.346504,337,"Pseudacris","crucifer","spring peeper","Animalia",91207,276,"Vocalizing",2024,3,13,73,2460383,4,"91207_Vocalizing","Calls or songs","MA",2024-03-13,"calendar",73,2024,"91207_Vocalizing_2024",9
21168,42.418087,-72.345901,307,"Lithobates","clamitans","green frog","Animalia",91214,276,"Vocalizing",2024,6,23,175,2460485,72,"91214_Vocalizing","Calls or songs","MA",2024-06-23,"calendar",175,2024,"91214_Vocalizing_2024",11
17414,42.936153,-73.433449,337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2024,3,4,64,2460374,1,"103212_Vocalizing","Calls or songs","NY",2024-03-04,"calendar",64,2024,"103212_Vocalizing_2024",10
16876,41.745537,-74.119392,337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2024,4,9,100,2460410,2,"103455_Vocalizing","Calls or songs","NY",2024-04-09,"calendar",100,2024,"103455_Vocalizing_2024",11
16876,41.745537,-74.119392,234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2024,3,17,77,2460387,6,"103456_Vocalizing","Calls or songs","NY",2024-03-17,"calendar",77,2024,"103456_Vocalizing_2024",10
